age,employment_years,annual_income,monthly_income,savings_balance,total_assets,total_liabilities,credit_cards,existing_loans,monthly_payment,loan_amount,loan_term,dependents,marital_status,education,employment_status,home_ownership,loan_purpose,previous_default,debt_to_income,new_loan_payment_ratio,new_loan_payment_ratio_binned,ratio_times_debt,risk_score,loan_approved
27,0,200000,16666.666666666668,5121,50000,55919,4,4864,525,13658.938160379477,24,1,single,bachelor,employed,mortgage,debt_consolidation,yes,0.03149999999811,0.034147345400948693,0.0,0.0010756413800653453,79.3442953218071,0
23,2,200000,16666.666666666668,1636,110090,10875,5,4691,694,24897.004604261965,6,2,widowed,bachelor,retired,mortgage,other,no,0.0416399999975016,0.24897004604261963,1.0,0.010367112716592655,69.74021834575596,0
36,6,200000,16666.666666666668,1253,97032,30830,2,6167,714,10000.0,6,3,divorced,bachelor,self_employed,mortgage,debt_consolidation,no,0.042839999997429594,0.09999999999999999,0.0,0.004283999999742959,87.27471824349672,0
38,3,200000,16666.666666666668,4803,50000,19888,1,6965,500,10000.0,3,0,married,high_school,unemployed,rent,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
23,5,200000,16666.666666666668,5431,50000,20084,0,8650,500,11249.854097595793,12,1,divorced,bachelor,employed,own,other,no,0.029999999998199998,0.05624927048797897,0.0,0.0016874781145381202,88.91339274752876,1
44,6,200000,16666.666666666668,1429,50000,32398,4,4523,500,10000.0,6,1,married,college,employed,rent,home,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
18,2,200000,16666.666666666668,1494,129544,42691,2,5998,524,10000.0,3,2,married,bachelor,employed,mortgage,debt_consolidation,no,0.031439999998113595,0.19999999999999998,1.0,0.006287999999622719,78.67074095261513,0
29,6,200000,16666.666666666668,3564,50000,27842,0,5644,500,12053.681024976435,3,1,married,high_school,self_employed,mortgage,debt_consolidation,yes,0.029999999998199998,0.24107362049952868,1.0,0.007232208614551927,61.54587546824979,0
32,7,200000,16666.666666666668,5611,84280,45008,1,9916,509,14907.726218095431,6,2,married,high_school,employed,own,education,no,0.0305399999981676,0.14907726218095432,1.0,0.0045528195867331755,84.42135496603548,0
28,8,200000,16666.666666666668,1997,60807,30861,3,4501,500,16008.438527905673,6,2,married,high_school,retired,own,debt_consolidation,no,0.029999999998199998,0.16008438527905672,1.0,0.0048025315580835495,83.45070590741955,1
29,5,200000,16666.666666666668,2194,87864,126288,0,3114,500,22721.493963618883,3,0,married,master,unemployed,mortgage,education,yes,0.029999999998199998,0.4544298792723776,1.0,0.013632896377353354,21.385040875190146,1
53,5,200000,16666.666666666668,1537,50000,10000,1,4200,500,36039.07712687004,12,0,divorced,master,retired,mortgage,business,no,0.029999999998199998,0.1801953856343502,1.0,0.005405861568706154,81.30646687119823,0
26,8,200000,16666.666666666668,9274,50000,10000,0,6176,500,21404.702402689203,6,1,married,college,retired,rent,home,yes,0.029999999998199998,0.21404702402689202,1.0,0.006421410720421476,66.51180541939227,0
59,8,200000,16666.666666666668,2855,100986,31555,3,9865,553,10000.0,36,1,married,bachelor,employed,own,debt_consolidation,yes,0.0331799999980092,0.016666666666666666,0.0,0.0005529999999668199,79.58816424221891,0
39,8,200000,16666.666666666668,3339,50000,10000,3,14042,500,12189.816816656945,36,0,married,bachelor,employed,other,debt_consolidation,no,0.029999999998199998,0.02031636136109491,0.0,0.0006094908407962777,89.58518782850118,0
35,5,200000,16666.666666666668,2347,50000,25180,0,3876,544,10000.0,3,2,married,bachelor,employed,mortgage,car,no,0.0326399999980416,0.19999999999999998,1.0,0.0065279999996083185,78.65274095261621,0
39,5,200000,16666.666666666668,2302,50000,26611,7,3312,500,10000.0,24,0,married,bachelor,employed,mortgage,other,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
60,5,200000,16666.666666666668,5344,190874,10000,1,7271,500,15796.449709395285,6,0,married,bachelor,self_employed,rent,car,no,0.029999999998199998,0.15796449709395283,1.0,0.004738934912534248,83.64931100223319,0
25,5,200000,16666.666666666668,2935,54090,31670,0,5354,621,13459.024779346106,3,0,single,bachelor,self_employed,mortgage,debt_consolidation,yes,0.037259999997764394,0.2691804955869221,1.0,0.010029665264966936,55.322363204510324,0
23,5,200000,16666.666666666668,5710,51193,36960,4,6017,500,25289.56549617979,12,1,single,bachelor,employed,mortgage,car,no,0.029999999998199998,0.12644782748089897,1.0,0.003793434824199363,86.06971528593708,0
27,7,200000,16666.666666666668,5741,107698,14661,1,19100,500,10000.0,36,0,widowed,college,retired,own,education,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
35,6,200000,16666.666666666668,1978,50000,64422,2,3652,500,23422.7505330754,3,1,married,college,retired,mortgage,home,no,0.029999999998199998,0.4684550106615079,1.0,0.014053650319002017,30.35992865324012,0
18,2,200000,16666.666666666668,1510,50000,10000,2,7152,500,10000.0,6,2,married,bachelor,self_employed,other,business,yes,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,77.46731824348517,0
35,2,200000,16666.666666666668,1604,57345,17429,2,10768,500,10000.0,3,0,married,college,self_employed,other,business,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
51,2,200000,16666.666666666668,1000,123123,43706,1,5020,1099,23860.814699054317,24,1,divorced,master,retired,own,car,no,0.0659399999960436,0.059652036747635785,0.0,0.003933455302903096,88.29085715974014,0
36,4,200000,16666.666666666668,9763,56902,46583,1,14984,500,54078.01759219007,24,0,married,college,employed,other,business,no,0.029999999998199998,0.1351950439804752,1.0,0.004055851319170904,85.4904514812213,0
32,4,200000,16666.666666666668,2817,65111,36473,3,19933,500,14056.457925931303,12,2,widowed,college,employed,own,home,no,0.029999999998199998,0.07028228962965652,0.0,0.002108468688763187,88.54179979534658,0
28,5,200000,16666.666666666668,8698,50000,16926,6,7268,500,10000.0,36,1,married,high_school,self_employed,mortgage,car,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
43,11,200000,16666.666666666668,10007,54389,10000,1,20390,500,20247.252543222177,12,0,single,bachelor,retired,other,other,no,0.029999999998199998,0.10123626271611089,1.0,0.003037087881301101,87.412404992649,0
26,5,200000,16666.666666666668,5091,150328,11594,1,8753,500,11253.74413798604,12,1,married,high_school,employed,own,home,no,0.029999999998199998,0.05626872068993019,0.0,0.0016880616205966219,88.91292722031277,0
53,6,200000,16666.666666666668,2270,50000,36109,3,4318,581,18712.802191988252,24,0,widowed,high_school,self_employed,mortgage,home,yes,0.0348599999979084,0.04678200547997063,0.0,0.0016308207109339268,79.0524085739165,0
54,3,200000,16666.666666666668,3503,50000,62343,1,13500,500,15001.124401595376,24,0,single,college,employed,rent,car,no,0.029999999998199998,0.03750281100398844,0.0,0.001125084330052148,89.30688619874023,0
37,4,200000,16666.666666666668,2774,224460,54037,0,4339,657,38035.78335852354,6,1,married,high_school,self_employed,own,business,no,0.0394199999976348,0.3803578335852354,1.0,0.014993705799030357,40.392613357121796,0
34,7,200000,16666.666666666668,5292,66173,76943,0,3854,500,27378.27035529251,3,0,divorced,master,employed,mortgage,home,no,0.029999999998199998,0.5475654071058502,2.0,0.016426962212189887,27.09775647350245,1
45,7,200000,16666.666666666668,9863,50000,109648,2,12936,1329,24571.302749730687,6,0,divorced,master,employed,rent,business,yes,0.0797399999952156,0.24571302749730684,1.0,0.019593156811459657,59.85059172117689,0
45,4,200000,16666.666666666668,6055,328122,23240,4,5172,500,47451.34620306925,3,1,single,college,employed,mortgage,business,no,0.029999999998199998,0.949026924061385,2.0,0.0284708077201333,25.55384463836396,1
26,6,200000,16666.666666666668,8833,50000,26788,0,23033,1133,22545.726609482157,36,0,married,bachelor,employed,own,debt_consolidation,no,0.06797999999592119,0.03757621101580359,0.0,0.002554430824701062,88.7358429947933,0
29,5,200000,16666.666666666668,1998,50000,15678,4,2960,877,18664.66497785365,24,2,single,bachelor,self_employed,own,other,no,0.052619999996842796,0.04666166244463412,0.0,0.002455336677689327,88.78852181064863,0
21,4,200000,16666.666666666668,3050,50000,13004,1,14658,500,10000.0,3,0,divorced,master,employed,rent,business,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
39,1,200000,16666.666666666668,3091,50000,10845,4,7456,500,10000.0,36,1,married,bachelor,retired,own,home,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
41,6,200000,16666.666666666668,9036,106372,12808,2,2235,500,21395.12457409107,12,0,widowed,bachelor,employed,other,debt_consolidation,no,0.029999999998199998,0.10697562287045535,1.0,0.003209268685921104,87.14509646895294,0
21,4,200000,16666.666666666668,2950,182403,23184,4,15914,500,41242.14501192535,12,2,widowed,bachelor,employed,mortgage,home,no,0.029999999998199998,0.20621072505962673,1.0,0.006186321751417622,77.76234926636631,0
30,4,200000,16666.666666666668,2941,57070,54025,0,4563,846,41965.09166022249,36,2,married,master,employed,mortgage,home,no,0.050759999996954394,0.06994181943370414,0.0,0.003550246754241807,88.2403151413346,0
21,6,200000,16666.666666666668,1863,85264,28418,4,1886,944,10000.0,3,4,single,college,self_employed,rent,debt_consolidation,no,0.056639999996601596,0.19999999999999998,1.0,0.011327999999320318,78.29274095263781,0
26,3,200000,16666.666666666668,3568,64796,21777,1,23941,500,10000.0,3,0,single,bachelor,employed,other,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
40,2,200000,16666.666666666668,3810,168334,20982,1,13157,510,11501.413538233941,24,2,divorced,high_school,employed,rent,car,no,0.030599999998164,0.02875353384558485,0.0,0.0008798581356221049,89.44820877920266,0
27,4,200000,16666.666666666668,4072,50000,14106,1,6748,500,10000.0,6,0,married,master,self_employed,mortgage,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
31,8,200000,16666.666666666668,5198,50000,16539,1,17312,500,10000.0,24,0,married,bachelor,employed,mortgage,debt_consolidation,yes,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,79.51608453875905,0
18,7,200000,16666.666666666668,2250,51986,10000,1,8503,972,13464.292196749613,12,0,married,bachelor,unemployed,own,education,no,0.058319999996500796,0.06732146098374805,0.0,0.003926187604336615,88.20165567389517,0
36,7,200000,16666.666666666668,6936,50000,18837,2,8930,500,17808.71705790476,6,0,single,college,employed,mortgage,home,no,0.029999999998199998,0.17808717057904758,1.0,0.00534261511705087,81.55438256984868,0
34,3,200000,16666.666666666668,1051,50000,18987,1,21075,500,11535.840755485799,6,1,widowed,master,self_employed,own,car,no,0.029999999998199998,0.11535840755485798,1.0,0.003460752226438094,86.71578731775567,0
27,0,200000,16666.666666666668,12623,50000,13628,1,9890,754,10000.0,3,1,married,college,self_employed,mortgage,car,no,0.0452399999972856,0.19999999999999998,1.0,0.009047999999457119,78.46374095262756,0
33,5,200000,16666.666666666668,1000,50000,16351,2,15776,500,35308.46265320837,12,2,married,master,employed,mortgage,home,yes,0.029999999998199998,0.17654231326604183,1.0,0.005296269397663479,71.73248752863039,0
36,6,200000,16666.666666666668,1000,136128,73411,3,5959,500,12330.097403976915,3,1,single,college,self_employed,mortgage,business,no,0.029999999998199998,0.24660194807953828,1.0,0.007398058441942264,70.4118366184058,0
26,5,200000,16666.666666666668,4197,50000,19020,1,3695,500,14952.29649832436,24,0,widowed,high_school,employed,other,debt_consolidation,yes,0.029999999998199998,0.037380741245810895,0.0,0.0011214222373070414,79.30911690107561,0
20,7,200000,16666.666666666668,1304,87780,10000,3,6710,500,10000.0,36,1,married,college,self_employed,rent,business,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
53,6,200000,16666.666666666668,2839,50350,34278,2,12300,500,14780.067689023863,12,0,single,college,retired,mortgage,business,no,0.029999999998199998,0.07390033844511931,0.0,0.002217010153220559,88.43344859719988,0
28,6,200000,16666.666666666668,3302,70273,56416,1,20501,735,39280.50270908911,6,0,married,master,self_employed,mortgage,debt_consolidation,no,0.044099999997354,0.39280502709089105,1.0,0.017322701693668934,38.278481387755626,0
34,9,200000,16666.666666666668,12358,50000,88079,3,8689,692,10000.0,24,0,single,college,retired,own,education,no,0.04151999999750879,0.024999999999999998,0.0,0.0010379999999377198,89.34328453876942,0
45,7,200000,16666.666666666668,7055,57131,10000,2,29650,773,22634.36516609812,24,0,married,college,employed,rent,home,no,0.046379999997217196,0.05658591291524529,0.0,0.002624454640851609,88.65961721318834,1
70,7,200000,16666.666666666668,1088,203742,53281,4,5393,669,19592.151226220503,36,1,widowed,college,employed,own,business,no,0.040139999997591595,0.03265358537703417,0.0,0.0013107149169555084,89.24044503532602,0
22,2,200000,16666.666666666668,1000,50000,24809,5,4837,640,10000.0,24,0,single,college,employed,mortgage,business,no,0.038399999997696,0.024999999999999998,0.0,0.0009599999999423999,89.39008453876662,1
39,6,200000,16666.666666666668,3787,264744,50002,0,9053,500,10853.620099397725,3,1,divorced,college,self_employed,own,car,no,0.029999999998199998,0.2170724019879545,1.0,0.006512172059247904,76.00589656618611,1
27,7,200000,16666.666666666668,4869,175647,10000,0,9554,1247,29077.906628779638,36,1,married,bachelor,retired,rent,business,yes,0.0748199999955108,0.048463177714632724,0.0,0.0036260149563912595,78.41744185492252,0
29,4,200000,16666.666666666668,3089,50000,107721,3,6831,500,41016.623816989486,3,1,divorced,college,employed,rent,car,no,0.029999999998199998,0.8203324763397897,2.0,0.02460997428871709,25.576489483130672,1
27,10,200000,16666.666666666668,2385,99201,12215,0,6446,831,35063.77408533676,12,2,single,college,employed,rent,education,no,0.049859999997008395,0.1753188704266838,1.0,0.00874139887894997,81.57351954749153,0
23,7,200000,16666.666666666668,2244,78158,12426,2,5304,500,20476.126295430047,36,0,single,bachelor,employed,mortgage,business,no,0.029999999998199998,0.03412687715905008,0.0,0.001023806314710074,89.36715192815565,0
34,4,200000,16666.666666666668,1232,50000,20224,4,12767,667,10033.688356553443,3,0,divorced,college,self_employed,rent,education,no,0.040019999997598796,0.20067376713106883,1.0,0.008030964160103515,78.44374858547222,0
20,9,200000,16666.666666666668,1000,74069,39256,6,9061,500,10000.0,3,1,divorced,master,unemployed,own,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,1
44,9,200000,16666.666666666668,1338,56347,18646,1,10480,510,15460.851352916732,24,1,married,high_school,employed,rent,home,yes,0.030599999998164,0.038652128382291824,0.0,0.0011827551284271645,79.2766898820463,0
35,3,200000,16666.666666666668,1660,50000,52964,2,1915,500,10000.0,6,1,married,high_school,retired,mortgage,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,1
39,4,200000,16666.666666666668,43373,113978,16118,3,16288,500,10000.0,3,1,single,college,employed,own,debt_consolidation,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
30,7,200000,16666.666666666668,3436,50000,21069,2,4943,500,20314.180714397993,12,2,divorced,college,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.10157090357198996,1.0,0.003047127106976871,87.39738168643126,0
31,5,200000,16666.666666666668,2304,50000,10000,2,17601,972,15364.85544563695,24,1,divorced,high_school,employed,mortgage,car,yes,0.058319999996500796,0.03841213861409237,0.0,0.0022401959238394554,78.86534496535099,0
37,7,200000,16666.666666666668,3519,50000,19789,4,3938,500,11951.657317033512,24,0,married,master,employed,rent,business,no,0.029999999998199998,0.029879143292583777,0.0,0.0008963742987237308,89.43891936165736,0
23,7,200000,16666.666666666668,5687,50000,132801,4,3805,591,12094.669659278445,6,1,married,college,employed,rent,debt_consolidation,no,0.035459999997872395,0.12094669659278444,1.0,0.004288769860922809,86.32002681827215,0
31,2,200000,16666.666666666668,3048,210679,40886,1,6199,500,27479.865330757904,12,1,single,high_school,employed,own,business,no,0.029999999998199998,0.1373993266537895,1.0,0.004121979799366366,85.33401371199203,0
26,3,200000,16666.666666666668,3266,50000,310508,2,10287,500,35045.96791288843,24,1,married,master,unemployed,mortgage,debt_consolidation,no,0.029999999998199998,0.08761491978222107,0.0,0.002628447593308925,87.9692067195156,0
26,2,200000,16666.666666666668,7588,122140,70163,1,16203,500,24050.459579958813,6,0,divorced,high_school,employed,mortgage,other,no,0.029999999998199998,0.2405045957995881,1.0,0.0072151378735547346,71.66045424337106,0
18,4,200000,16666.666666666668,19522,51809,28737,1,7286,500,26195.23292852212,6,1,single,bachelor,self_employed,mortgage,car,no,0.029999999998199998,0.2619523292852212,1.0,0.007858569878085121,67.08033009463041,0
48,1,200000,16666.666666666668,2073,65213,10000,2,5493,500,10000.0,3,1,married,bachelor,unemployed,mortgage,car,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
28,3,200000,16666.666666666668,1000,50000,62083,2,17011,500,35784.34524583403,24,0,single,phd,employed,own,debt_consolidation,no,0.029999999998199998,0.08946086311458508,0.0,0.0026838258932765226,87.89970262832334,0
46,4,200000,16666.666666666668,1314,124296,11111,5,6930,625,12019.486823948153,36,1,married,master,employed,rent,business,yes,0.03749999999775,0.02003247803991359,0.0,0.0007512179264516865,79.47672690701725,1
45,3,200000,16666.666666666668,1614,50000,10000,1,7137,500,27985.144216702054,6,1,single,college,employed,mortgage,home,no,0.029999999998199998,0.2798514421670205,1.0,0.008395543264506882,62.924165997509895,0
22,8,200000,16666.666666666668,2874,66070,19115,2,14122,500,10000.0,12,2,single,high_school,employed,mortgage,car,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
24,2,200000,16666.666666666668,2188,79745,11501,0,11699,500,33888.02065579353,12,1,single,phd,employed,own,home,no,0.029999999998199998,0.16944010327896766,1.0,0.0050832030980640375,82.51336902970463,1
60,6,200000,16666.666666666668,12166,99730,59964,3,12332,652,10000.0,3,1,married,master,employed,rent,education,no,0.039119999997652796,0.19999999999999998,1.0,0.007823999999530559,78.55554095262205,1
52,7,200000,16666.666666666668,2425,50000,13366,2,14574,500,49557.61159432404,6,0,married,bachelor,employed,own,debt_consolidation,yes,0.029999999998199998,0.4955761159432403,1.0,0.014867283477405171,18.83349891626717,0
34,5,200000,16666.666666666668,3747,50000,64894,1,4231,500,10000.0,12,2,divorced,high_school,employed,own,other,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
37,3,200000,16666.666666666668,1000,184574,27969,0,9463,807,11194.420317292619,24,3,married,master,retired,own,other,no,0.048419999997094794,0.027986050793231545,0.0,0.001355084579326966,89.19320919725219,0
28,9,200000,16666.666666666668,1535,200011,17678,0,5025,500,10000.0,24,3,divorced,college,self_employed,rent,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
39,8,200000,16666.666666666668,1000,50000,19565,2,5193,500,10000.0,36,2,married,college,employed,mortgage,debt_consolidation,yes,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,79.63586424221604,0
27,6,200000,16666.666666666668,6019,82962,14838,1,14270,689,26355.947469965013,24,1,married,bachelor,retired,mortgage,home,no,0.0413399999975196,0.06588986867491253,0.0,0.0027238871708574505,88.49603691220835,0
18,3,200000,16666.666666666668,10824,51139,40008,1,15722,655,12681.233905216448,12,3,married,bachelor,self_employed,rent,debt_consolidation,no,0.039299999997642,0.06340616952608223,0.0,0.00249186246222552,88.5936041484628,0
21,0,200000,16666.666666666668,1701,188706,28754,3,35157,587,10000.0,24,1,married,high_school,employed,mortgage,home,no,0.035219999997886796,0.024999999999999998,0.0,0.0008804999999471699,89.43778453876374,0
35,10,200000,16666.666666666668,4916,50000,10000,1,8538,500,14077.634981875939,6,0,single,bachelor,unemployed,mortgage,debt_consolidation,no,0.029999999998199998,0.14077634981875936,1.0,0.004223290494309383,85.08577330033064,0
23,4,200000,16666.666666666668,11775,50000,11073,4,3643,500,18105.624840044566,24,1,single,college,self_employed,rent,home,no,0.029999999998199998,0.04526406210011141,0.0,0.001357921862921867,89.15669358086429,0
34,2,200000,16666.666666666668,8527,50000,10000,1,13355,500,13996.407518945403,3,1,married,master,employed,own,debt_consolidation,yes,0.029999999998199998,0.27992815037890806,1.0,0.00839784451086337,52.9058873484295,0
24,4,200000,16666.666666666668,3760,64563,41017,0,5119,531,14197.035159987188,6,1,divorced,master,employed,rent,business,no,0.0318599999980884,0.14197035159987187,1.0,0.004523175401700527,84.96756550589397,0
27,8,200000,16666.666666666668,4388,57985,73236,0,6053,500,10000.0,24,0,married,master,employed,mortgage,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
43,1,200000,16666.666666666668,2255,299799,57226,0,14109,500,10000.0,36,1,married,college,employed,mortgage,car,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
37,3,200000,16666.666666666668,1051,50000,30931,0,7532,500,10000.0,12,1,married,college,employed,own,car,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
34,5,200000,16666.666666666668,10089,50000,60066,6,11013,500,58565.335650490866,24,1,married,college,self_employed,mortgage,education,no,0.029999999998199998,0.14641333912622714,1.0,0.00439240017352327,84.64743174172658,0
43,3,200000,16666.666666666668,4798,50000,26498,1,8711,500,35944.000236871856,6,0,married,high_school,employed,own,home,no,0.029999999998199998,0.35944000236871854,1.0,0.010783200070414563,44.450683533067625,0
39,3,200000,16666.666666666668,3513,50000,33026,2,12569,500,10000.0,36,3,married,high_school,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
49,4,200000,16666.666666666668,1000,50000,14727,2,6984,500,10000.0,12,0,single,master,unemployed,rent,home,yes,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,79.05647095587534,0
30,2,200000,16666.666666666668,1000,122444,14803,1,3979,688,10488.009991663435,6,1,divorced,bachelor,self_employed,own,debt_consolidation,yes,0.041279999997523194,0.10488009991663434,1.0,0.004329450524298898,77.07590064524044,0
30,3,200000,16666.666666666668,4514,50000,24496,1,15735,500,10000.0,12,0,married,college,employed,rent,car,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
21,7,200000,16666.666666666668,1000,55333,85376,2,5651,500,11187.109499554956,24,0,divorced,bachelor,employed,rent,business,no,0.029999999998199998,0.027967773748887387,0.0,0.0008390332124162795,89.46980045722022,0
30,5,200000,16666.666666666668,2879,215287,78007,4,10857,500,14454.099659912028,12,2,married,college,employed,own,other,no,0.029999999998199998,0.07227049829956014,0.0,0.0021681149488567172,88.48294023685861,0
44,5,200000,16666.666666666668,2318,55389,35497,2,10489,596,10000.0,12,0,married,bachelor,employed,rent,car,no,0.0357599999978544,0.049999999999999996,0.0,0.0017879999998927198,88.97007095588052,0
47,5,200000,16666.666666666668,1175,50000,17243,1,7714,500,10000.0,36,2,divorced,phd,self_employed,rent,car,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
44,8,200000,16666.666666666668,1991,50000,10359,1,8716,500,25674.942248344032,6,1,single,high_school,self_employed,rent,business,no,0.029999999998199998,0.2567494224834403,1.0,0.007702482674041059,68.2374939182784,0
18,8,200000,16666.666666666668,14313,50000,32751,3,8428,500,54421.74259395983,24,1,divorced,high_school,employed,other,debt_consolidation,no,0.029999999998199998,0.13605435648489958,1.0,0.004081630694302089,85.42998364355047,0
45,4,200000,16666.666666666668,3257,105919,223397,0,1974,1144,17980.95462996652,36,0,widowed,master,retired,other,home,no,0.06863999999588159,0.029968257716610866,0.0,0.0020570212095447483,88.85785860664436,1
18,11,200000,16666.666666666668,2617,50000,11844,5,8807,500,10000.0,12,0,divorced,college,unemployed,mortgage,home,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
43,3,200000,16666.666666666668,8768,50000,18114,3,10092,965,25270.97853763906,3,0,single,college,employed,mortgage,car,no,0.057899999996525994,0.5054195707527812,2.0,0.029263793144830203,27.98405789570795,1
31,7,200000,16666.666666666668,1644,50000,44731,6,15608,500,10140.710063174212,24,4,divorced,college,employed,rent,debt_consolidation,no,0.029999999998199998,0.02535177515793553,0.0,0.0007605532546924326,89.51070199425286,0
42,7,200000,16666.666666666668,1748,444499,82699,3,3541,500,20119.25734712526,36,1,single,bachelor,self_employed,mortgage,home,no,0.029999999998199998,0.0335320955785421,0.0,0.0010059628672959052,89.37746851674954,0
21,5,200000,16666.666666666668,1000,72206,39739,2,10991,500,10000.0,3,0,single,high_school,self_employed,rent,car,yes,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,68.69234095261383,0
46,3,200000,16666.666666666668,8616,249452,19734,2,3864,500,15872.678008911911,6,2,single,master,self_employed,rent,debt_consolidation,no,0.029999999998199998,0.1587267800891191,1.0,0.0047618034023878646,83.57846539042471,0
20,9,200000,16666.666666666668,3640,263541,12681,3,18194,500,15229.875243740795,12,1,single,master,self_employed,rent,other,no,0.029999999998199998,0.07614937621870396,0.0,0.00228448128642405,88.3632705856223,0
28,6,200000,16666.666666666668,1000,67097,62682,4,6126,733,10968.497034102116,24,1,divorced,master,employed,own,debt_consolidation,no,0.0439799999973612,0.027421242585255287,0.0,0.0012059862488271683,89.26877431332231,0
25,5,200000,16666.666666666668,1000,76150,10000,3,12535,621,10000.0,36,0,single,college,unemployed,own,business,no,0.037259999997764394,0.016666666666666666,0.0,0.0006209999999627399,89.52696424222259,1
18,5,200000,16666.666666666668,3861,61372,10000,0,19160,515,12203.655988498016,3,2,married,high_school,self_employed,rent,business,no,0.030899999998145997,0.2440731197699603,1.0,0.007541859400439261,70.92172090065256,0
35,8,200000,16666.666666666668,9703,127215,90220,1,7540,500,12652.856951631104,36,2,divorced,high_school,employed,rent,debt_consolidation,no,0.029999999998199998,0.02108809491938517,0.0,0.0006326428475435965,89.57412292014028,0
53,3,200000,16666.666666666668,1492,97367,47456,1,5501,500,17974.20024447979,3,0,married,master,employed,other,car,no,0.029999999998199998,0.35948400488959575,1.0,0.0107845201460408,44.4418371147519,0
61,6,200000,16666.666666666668,1292,91853,10000,2,6994,500,17774.95213419698,24,0,married,phd,employed,own,home,no,0.029999999998199998,0.044437380335492445,0.0,0.001333121409984786,89.1735005950353,0
35,5,200000,16666.666666666668,1000,55693,40248,2,17007,525,31266.678231707006,36,2,married,master,employed,mortgage,business,no,0.03149999999811,0.05211113038617834,0.0,0.0016415006070661276,88.98705741548795,0
46,5,200000,16666.666666666668,1203,50000,15163,2,13428,500,10000.0,3,1,married,high_school,self_employed,rent,car,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
37,6,200000,16666.666666666668,4495,50000,10000,2,12963,506,20557.39757296313,3,0,married,high_school,employed,mortgage,car,no,0.030359999998178396,0.4111479514592626,1.0,0.012482451805554264,35.86629283106943,0
39,7,200000,16666.666666666668,2200,52547,27207,5,22206,519,13914.2842560582,36,0,single,bachelor,employed,mortgage,other,no,0.031139999998131596,0.023190473760096995,0.0,0.0007221513528460913,89.52624178230089,0
31,5,200000,16666.666666666668,5934,95461,11543,1,7762,946,10000.0,12,0,married,bachelor,employed,mortgage,debt_consolidation,no,0.056759999996594396,0.049999999999999996,0.0,0.0028379999998297194,88.65507095589942,0
36,4,200000,16666.666666666668,1206,119031,12452,1,8625,500,21379.722519408962,6,0,single,master,employed,rent,home,no,0.029999999998199998,0.2137972251940896,1.0,0.006413916755437853,76.55300207034298,0
40,4,200000,16666.666666666668,6883,50000,10000,2,11417,500,10000.0,3,0,married,bachelor,employed,rent,debt_consolidation,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
